id,ita-IT,ger-DE,eng-GB
7010203eabcfd7aa638a849db8513509,Biblioteca,Bibliothek,Library
4b89d790a61304f3883b0753f8e5f893,Cinema,Kino,Cinema
c3a984bf95aaf08e2bd3faf99f66e5de,Galleria,Galerie,Gallery
818b8875b8364e1b2fdc41b2e6bd6348,Museo,Museum,Museum
9e79cc4b195674b2029eb16827b80137,Osservatorio,Beobachtungsstelle,Observatory
923042f3c84220874b0d8f8bf176866e,"Parco archeologico","Archäologischer Park","Archaeological park"
e7c36b3bbb5b8b39f7602b41e98102ac,Pinacoteca,Kunstgalerie,"Picture gallery"
c509f129e3ac43f3248da5c71997782a,Planetario,Planetarium,Planetary
f7093078c6f2115e02de146c7515e882,Scuola,Schule,School
1f367c3dfb12de8ef083a59377a31033,Teatro,Theater,Theater
7842fe81d75d6ea7ccde3d6765f5f76e,Università/Facoltà,Universität/Fakultät,"University / Faculty"
b4aa79ad6a2199d7703adadbcd912831,"Edifici di culto",Gebetsorte,"Buildings of worship"
fae587ee23b225a8f447c4aab6d134b0,Abbazia,Abtei,Abbey
e4b85c69b0280c30a7ab96a26f1c39ea,Basilica,Basilika,Basilica
1bb59e81a1d3c7afc1b5a8b4bad6b73f,Battistero,Baptisterium,Baptistery
c74e2dfe437a78143280864fc6c9eceb,Campanile,Glockenturm,"Bell tower"
440b70aa5431cd2ea1ab91a47aca0339,Cappella,Kapelle,Chapel
004a0e98b741c3754226efc7912af6a7,Catacomba,Katakombe,Catacomb
4e0a159208705c24fe54689596b2952b,Cattedrale,Kathedrale,Cathedral
8ef487b209cd3ca6dbcb5c9fb8d24e21,Chiesa,Kirche,Church
32e72896f5aadc030bffbeb445b2c8e7,Cimitero,Friedhof,Graveyard
dfd905d56c45bce2769dfe46607d48d4,Convento,Kloster,Convent
3008e8095e315d827ee0ac775baa4d94,Duomo,Kathedrale,Duomo
94e1f9b6cc58d8a6934f5f63c15e459e,Edicola,Zeitungsstand,"News kiosk"
dda707ad1276ed70fcac34fff272f21e,Eremo,Klause,Hermitage
979cf9eab842331ad8c9a134746ca144,Mausoleo,Mausoleum,Mausoleum
9a5b9f187ef2d4b50624fa74a3f4f3dc,Monastero,Kloster,Monastery
7eb80e05836a95793b5be8322b3cb93f,Santuario,Wallfahrtsstätte,sanctuary
44c71d726148299522458507678c09ba,Sepolcro,Grabstätte,Tomb
fcb0a5f6d5a5de60c9878922663cbcfc,Sinagoga,Synagoge,Synagogue
7b468613f9dff79ea313d782a4866646,Tempio,Tempel,Temple
b10194fb67e1cdfcb7868aa05e2f3d9c,"Edifici residenziali e uffici","Öffentliche Gebäude","Residential buildings"
ad7ff72c6a113dc8b1a511e51325aeee,Masseria,Bauernhaus,
b3b1b03f945af841b48cbfd4f553251c,Palazzo,Gebäude,Building
643123d2e863b81d7d9aa365a48d097b,Trullo,Trullo,Trullo
91c16b8d780ff01ddc0cb2ab7487b387,Villa,Villa,Villa
d1cff0dd6d3d8ebd7cd66856adbce022,"Infrastrutture e impianti","Infrastruktur und Einrichtungen","Infrastructures and systems"
27579adfd83a8e4d83eb63acc8874e12,Acquedotto,Aquädukt,Aqueduct
7c970c365e37bbbfdd96d9549b3a207c,Aeroporto,Flughafen,
cf2f177dbc0ca16d5b649944b9776799,"Centro di raccolta",Sammelstelle,"Collection center"
23d70e08cb9add0298849d56975e6e80,Stazione,Bahnhof,
parcheggio,Parcheggio,Parkplatz,"Car park"
8192693d46c99ce33e9660427d4cef87,Porto,Hafen,Port
1d84429fd21a54af8760d90aeb44367d,"Punto wifi",Internet-Zugriffspunkte,
2c32b96f54e473f9c501915b49a09894,"Luoghi per il commercio",Geschäft,"Places for trade"
nominatim_shop,"Esercizio commerciale",Geschäft,Shop
d59c6cbe4a724645afb85fc876fa6164,Farmacia,Apotheke,Pharmacy
nominatim_books,Libreria,Buchgeschäft,"Book Shop"
a723f6bb59a5a1affbe68559d9ff2b59,Mercato,Markt,Market
91b355c851a0fe62ee6900a7e1269538,"Luoghi per lo sport e il tempo libero","Sport- und Freizeitanlagen","Places for sport and leisure"
b68afdf8c9da2904126e0db477307812,"Campo sportivo",Sportplatz,"Sports field"
palestra,Palestra,Turnhalle,Gymnasium
84e3fa29635369ac63aef3260dde6bb8,"Casa da gioco",Kasino,
a16b06446b51287b224aa081d5ecf139,"Circolo sportivo",Sportverein,"Sports club"
f339f9297e9d68e4319c7e2993e5453b,Piazza,Platz,Square
79f6ef01d7cf05679a6912e50ab144bd,Piscina,Schwimmbad,Pool
9f9a9474ce1f7eb5c91b05d283944dfc,Stadio,Stadion,Stage
437c595f571a8291c0cb07159c482c96,Terme,Heilbad,"Thermal baths"
613d610e0f60bbbbab19f19a59e5b942,Monumenti,Denkmäler,Monuments
c7a08a5552f22e1ddc45fa8913ba5723,Arco,Bogen,Arch
0e8b6c56ab7d21368252f908e4000e35,Colonna,Säule,Column
e6277e7e4c59fb897330d6a3f69e4c00,"Complesso monumentale","Monumentaler Komplex","Monumental complex"
e94b9d14808f681d154e7db90b4957a2,Monumento,Monument,Monument
7eda483bdc6c8d1a5b5992687cfeea5a,Obelisco,Obelisk,Obelisk
c708a56c4d89c8ce5bd17210b1a489de,"Parchi e giardini","Parkanlagen und Gärten","Parks and gardens"
f4d938dce8844c11d8a2b712f3ce2aef,Belvedere,Belvedere,Viewpoint
411b24a9c6aa556ebdb4be543a1bf2f2,Giardino,Garten,Garden
07493463c845fbe73c44aad670ed2d82,Parco,Park,Park
74b6ff1f79ec11ef6dae4d7a58fb513f,Viale,Allee,Avenue
e6485b7b8a2c2fe0ae843c1fe89645b0,"Rocche e castelli","Festungen und Schlösser","Fortresses and castles"
496505a5c89a36cec271bdba84189029,Castello,Schloss,Castle
440fdfbccaee2b12e11e7596d1433246,Fortezza,Festung,Fortress
1a926a13707c4671740cc73a3b30f270,Mura,Mauern,Walls
b734e1980c301265ce079790250b0988,Roccaforte,Festung,Stronghold
db87786813ba8a89f95de420b6b9a4a5,Torre,Turm,Tower
36dfd03389f4228da8bf602160dfd9cd,"Strutture ricettive",Unterkunftseinrichtungen,Accommodation
3126fb60974e8cf9fccaf2d147c1b6da,Albergo,Hotel,Inn
b605ceb6f8e74e07f4376422c891e29a,Foresteria,Gästehaus,"Guest quarters"
malga,Malga,Hütte,Shieling
07950f638135cc94e9d8334ebb0eeca7,Rifugio,Schutzhütte,Refuge
1d58b9a0c683815683229a4abfa034b5,"Rifugio per animali",Tierheim,"Animal shelter"
0c9bc9a8a2c7991ef218e08a6719b06b,"Tipologie aree protette",,
2544a2d87f218ff11466bb1fa1f5a177,"Ambiente fluviale",,
d44c4d306a8007ae706591c58f759d16,Bosco,,
78b552e4b4ced6b6d2e270f66187e3b1,"Bosco igrofilo",,
9af25b70cbf9f788c0be8ea7c57ad4d9,"Bosco ripariale",,
7d89de8de2cb05d3d93f5a97eea11a71,"Buche di ghiaccio",,
9626340d3754ba173822206fb6dba8df,Canneto,,
04dbbda37a4622434d2a50f1601b7751,"Conca torboso-palustre",,
d561ec08f2caa648f4f2d5435c2810ba,"Greto fluviale",,
c362faa57459fbe979fa565fa42739c4,"Immensa frana",,
f76bd05214d5f49ea523e899822e095f,Lago,,
796dcf04d60b931319c21f9babc1436f,Ontaneta,,
fff77450def15c91470e65179e2eaba8,Palude,,
1abd3c08fe19274dd2acb6986bffe341,"Palude derivata da lago prosciugato",,
142ec15f552615259f645d5d22b7cb27,"Palude perilacuale",,
f439cc2c351fb67da7f96d6e8bf86c59,"Praterie umide",,
29017667e7f168ec4358c4a69abdf805,"Prati umidi",,
7a763f81d7e4d163f8f618347cecf236,"Risorgiva di fondovalle",,
536a7849ffa2e995a74e4e60ab066ab1,"Riva lacustre",,
51487d3de9c2e52407b6e2df281a7488,"Rupi boscate",,
f599700ed721a7045e8dc0ee2f52f41c,"Stagni in ambiente detritico e xerico",,
49b98d8adae94d8b4dba55acc1021d2c,Stagno,,
7ad8a7ada181cf53ba3b41c4df7f9b9a,Torbiera,,
3a54fef7015ccd4cfb66f036512fafa3,"Vegetazione ripariale",,
ba173b25a38896fa059e7cd8c9db7439,"Vegetazione umida e fluviale",,
91df7ac8ba9ee2ce2bb3f3629fcaa7e2,"Vegetazione xerofila su detrito",,
2c81b7a6029db2b13dd2f047df4085d3,"Zona rupestre",,
5e99a9ca5bc4ef749d59abd515ab03a9,"Zona xerica",,
