id,ita-IT,ger-DE,eng-GB
f0687a37f53473a3c689a8f8a7b6949d,"Operatore socio-sanitario",,
7d86f9d994cc77ea4883157299c9742f,"Tecnico di laboratorio",,
23b142505414ca7687ba94e42c898274,"Categoria C livello base",,
7a1c9f3d060144bc5b3f16e1ee17120c,"Agente polizia municipale",,
d4b5af6406702967298ec103a4a29de0,Animatore,,
c815f52c26b8c9c74733cf3e3d279c31,Assistente,,
67fd6138196bb77e368bd472a2dbeb7d,"Assistente per i beni mediatici",,
3c03874f280c439a682dc8544f4db031,"Coordinatore specializzato di squadra operaia e di vigilanza di almeno 8 unità - a riserva totale interna",,
f49b9beca4ebe62c3b109e3a8e6e9e8a,"Custode forestale",,
4807461ac533ed1ee9b724a6beb5528a,"Educatore asili nido",,
221e6e884034112284a901811338edcc,"Guardia ittico-venatoria",,
181479bd9b31c0b9faaf6661170d2ba1,Infermiere,,
924047e5e587c20508a8bbca89e271bb,Odontotecnico,,
c6dfc82f06df7cb01e7c21f7ab6ed4f3,"Operatore tecnico",,
88058de197b38225104c8f8ae96be6b5,"Operatore territoriale",,
31530fe3f22fcc20d0442fb07f2e21b2,"Sorvegliante idraulico",,
3d91afb03608972703049f2a39b38c04,"Categoria C livello evoluto",,
566a483865507dc9f79592699b166051,Collaboratore,,
0df4d79f81fcf44867828669d18947ee,"Coordinatore P.M.",,
b681f57169b4a898f5af67adb0cd79cb,"Dietista ex IPAB",,
5f7e68d67ed0048c3c893cc9a7e60229,"Educatore professionale ex IPAB",,
cb1d7fb7066524117a73a2c42518fa24,"Fisioterapista ex IPAB",,
d4be6f1d84b9e505717449f561aaee1b,"Infermiere professionale",,
dff2d9cd6cced8159929e1a477f1b880,"Logopedista ex IPAB",,
846c121be1087999ba8da0cf9d102bb6,"Pilota di elicottero",,
bb0b66790974e171c22b00339ecb15fa,"Tecnico audiometrista ex IPAB",,
dcac63d0a01856baf211e0cb9ce3ff9e,"Tecnico audioprotesista ex IPAB",,
78d75bd8da897a72e21595120f17bbde,"Categoria D livello base",,
33f70643bccdff02f304e66123dc69b1,"Assistente sociale",,
07c0cb1180fb1b03a2adbfee02475475,Avvocato,,
981ab9283ff57ccdff8fd40c19e8a328,Funzionario,,
58cc9e4e37149ad080c2ea620c0a0487,"Funzionario P.M.",,
935b1344a56f1432a4962f80415b1cf8,"Funzionario abilitato",,
56d4e3ccef81da70a40120d891d7889c,"Funzionario collaboratore in materie tecniche",,
e8f7be0afb09b2ad2ac2993d4dc90166,"Funzionario collaboratore/coordinatore dei servizi socio-assistenziali e sanitari delle ex IPAB",,
a6de8640b5e9d85c56c08a9c2cc8d5bc,"Funzionario ex IPAB",,
049a2c656113d377e1ac1b9dc03b3d84,Giornalista,,
0bd0f407c92e0d77528b4ba2e22e2a58,"Tecnico specialista",,
15763439530392f6e6460009c9d6bc4e,"Vice segretario Comuni - ex 8°",,
03db7bb76e35a8c7e729daa498a3fd62,"Categoria D livello evoluto",,
fc8540d07561c517151fe8a69895bfa7,"Avvocato cassazionista",,
6de37b248c734916a278908ca3894b02,"Coordinatore servizi sociali",,
f62a2c217bac2a81950adc83192494d4,"Direttore ex IPAB 2^ e 3^ cat.",,
f7d1cd61118594d33f950999336e28ea,"Funzionario collaboratore esperto",,
d4575d8c2f1f02ba02109f3b1e645d8b,"Funzionario collaboratore responsabile dei servizi ex IPAB",,
a4d81d8a2f2616f9dbddb398330db908,"Funzionario coordinatore dei servizi ex IPAB",,
d4485ee5344c1a2c6b336e4707369907,"Funzionario esperto",,
0a5d03c6dcc15ff7995c5866826dae2b,"Funzionario esperto P.M.",,
038d7a29eadc34bcbc361e1851b7bc5d,"Funzionario esperto conservatore",,
71ffdf6c9e9204883700d82fef406f88,"Funzionario esperto tecnico e catastale",,
5ac7a8104f02c5914be3393916c74d92,"Funzionario responsabile unità operativa complessa ex IPAB",,
1b2bd79c7291e9436c3d29285c68a657,"Vice segretario Comuni - ex 9°",,
b441d82727d25041d6dc69a1c1ffd0a9,"Corpo forestale",,
dbc425e5538eb096ede204ba7534f714,"Categoria C livello base",,
06735d06ad1874f77da652a636b7e8eb,"Agente forestale",,
0b9d7984a2cea7ca7704bfb9f63c9f46,"Assistente forestale",,
1788b108695710161693c899ec443c8d,"Assistente forestale capo",,
2c9246d7402e89649a1fe76d53f3c531,"Sovrintendente forestale",,
158459785535d33fc0a2573b55550a7b,"Categoria C livello evoluto",,
d399efde492dc7552279f245c0905b10,"Ispettore forestale",,
70ae62b682a1125cbbc8b5e7a5a9d2cf,"Ispettore forestale capo",,
6e5be586857d57d7569aa8f7bd0cf0e2,"Ispettore forestale superiore",,
ecb7507d03f0e6d34cbe681b0f22b866,"Ispettore forestale superiore scelto",,
e946211785045f447ffd4ebc45df771e,"Corpo permanente dei Vigili del Fuoco",,
2e765858db36576e02563f2f59bb1b2d,"Settore aeronavigante",,
8f7c30706db4689d4223419732d89d59,"Assistente all'ufficio tecnico",,
606e227d42eaff15371f50964bb7041f,"Assistente all'ufficio tecnico coordinatore",,
62ef518edbea2de1dfe0dc10bcf0ca2b,"Assistente all'ufficio tecnico esperto",,
bb385f31a958d3086956d624350466dd,"Coadiutore di volo",,
f4ee607e5d653590eafd1b3758a4939e,"Coadiutore di volo con CTP su monomotore",,
9227c2314510419cee618d506d281e78,"Coadiutore di volo coordinatore",,
e929b40f2f4b5f5a3fefa0cacbcc5dd3,"Coadiutore di volo coordinatore con CTP su bimotore",,
5f18d2785d54879b2e2f844c7f4dffcd,"Coadiutore di volo coordinatore esperto con CTP su bimotore",,
7fa1871db61a37fbfc4a6f295188d6ed,"Coadiutore di volo esperto",,
876c4dbe9f77ec1f8c6877766efc48f1,"Coadiutore di volo esperto con CTP su monomotore",,
c0f9e8e362a8811f9e10a92010f5e83d,"Responsabile planning",,
03aff79c8f99a53917a5b6476b51b0e5,"Responsabile planning qualificato",,
76870e87aed3062e490bb4968d45d0a7,"Responsabile tecnico CAMO PH",,
1797feb41f275ee2bc13a0ac0a127dc9,"Specialista di elicottero professionale",,
8f050f4755ad72988270e5f0903d127d,"Specialista di elicottero professionale qualificato",,
dc26663dbd156286794796693c15d3b0,"Settore operativo",,
1714e9faa41a968ca2c2453bb21768f2,"Capo reparto",,
94fbb1847027c5ed75aa0307e9a92ba8,"Capo squadra",,
75b48a98594f9c962fd4712fa4108a01,"Funzionario antincendio",,
3aa151f9248d0f9d11fcc5959f7d3da4,"Ispettore antincendio",,
0fe1e2b837694c7c90d32168ea20f206,"Vigile del fuoco",,
51c7dd5b2d34d43307edb5237983551a,Direttore,,
4051ee22ca4c64bec28d43963ae51271,Dirigente,,
9a9afff717c43a10b3ba079912ae06f1,"Stato del concorso",,
70e95b638be3ff62c918b2cd85d2721d,Aperto,,
1cc56ac9dd3a98f10e50731d0db969fe,Concluso,,
765969cd33ee2acd0cf2792250addf4b,"In apertura",,
109ef851cd3983d7a06e4b07743e4750,"In atto",,
d51faf969e92300ec146ad8ab7f5c352,Revocato,,
83571dad3e96fc80c02404323a07842a,Sospeso,,
ab458685a485701204540eb87ad09b1f,"Tipologia di contratto",,
7d6b05943a14afd0161915dc6339b599,"Contratto Collettivo Provinciale di Lavoro",,
ca90a335bf49ab95db44aba98f0cd555,"Contratto di diritto privato",,
b15002b3ab9bc88658b989022c407dbb,"Tipologia di procedura",,
8411f7ee62ea109555ef38474298bdf4,"Avviso per manifestazioni di interesse",,
ab20b381041152bb78be28100be60bfe,Concorso,,
3529408f0ab320414fbded1ea12ad0ef,"Concorso interno",,
93dd3134f97a3bf143b06fe7d848973c,"Concorso pubblico",,
74254dda3dbd91052e1113ea93a67c75,"Conferimento di incarico",,
3e8c6f1cae7e334853088d0a3598b4c0,Selezione,,
f67155aba0b9e461bc66e2814d9e67b9,"Selezione di professionisti ed esperti",,
18019c25234e582daae89ba667fc0ebb,"Selezione interna",,
c383f35c256d3f4d260a77237de15df2,"Avviso di mobilità",,
9fdde7c1ff5281934d161bbdfa07aa35,"Procedura di stabilizzazione",,
a2109f1115ed45f7ccdad26f458a0b71,"Progressione verticale o orizzontale",,
f6033417afe6aebf617d6c51b7d5cb92,"Selezione mediante avviamento degli iscritti ai centri per l’impiego",,
dda47c992c909455f1198f547a84f77b,"Selezione pubblica",,
148e108dc0903f50cbc2a9402e759a46,"Selezione pubblica riservata agli iscritti alla legge 68/1999",,
